ID,LAT,LON,NAME,Total Days,Missing Days,Missing %,Distance_to_Coast_km,Region,Days_Checked,Suspect_Days,Suspect_%,Likely_Malfunctioning,Malfunction_Score,Event,Period
US1NJMS0015,40.7836,-74.6325,MENDHAM TWP 2.0 W,12,2,16.67,9.113336482591894,Coastal,10,0,0.0,False,8.34,Sandy,Before
US1NJMS0016,40.969,-74.371,KINNELON 1.4 SE,12,12,100.0,0.21813903984260094,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJMS0018,41.0127,-74.5103,JEFFERSON TWP 2.4 ENE,12,0,0.0,8.01840988052888,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NJMS0019,40.6713,-74.5175,LONG HILL TWP 1.8 WSW,12,0,0.0,0.9349989400546984,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJMS0020,40.7741,-74.5222,HARDING TWP 2.6 NNW,12,12,100.0,2.6268307676570823,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJMS0021,40.8451,-74.5969,RANDOLPH TWP 0.8 W,12,0,0.0,2.4812828109657934,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJMS0022,40.8763,-74.7807,MOUNT OLIVE TWP 2.1 WNW,12,0,0.0,7.452198794554303,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJMS0023,40.8821,-74.5944,MINE HILL TWP 0.4 NE,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJMS0025,40.8315,-74.5449,RANDOLPH TWP 2.1 ESE,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJMS0031,40.9158,-74.4758,DENVILLE TWP 2.0 NNE,12,3,25.0,0.0,Coastal,9,0,0.0,False,12.5,Sandy,Before
US1NJMS0033,40.7856,-74.6858,CHESTER 0.3 ESE,12,12,100.0,11.110678362744665,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJMS0034,40.8558,-74.7476,MOUNT OLIVE TWP 0.8 SSW,12,12,100.0,6.892935626244499,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJMS0035,40.9008,-74.4893,DENVILLE TWP 0.8 N,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJMS0036,40.8656,-74.3851,PARSIPPANY-TROY HILLS TWP 2.1,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJMS0039,40.8533,-74.447,PARSIPPANY-TROY HILLS TWP 1.3,12,9,75.0,0.0,Coastal,3,0,0.0,True,37.5,Sandy,Before
US1NJMS0040,40.7481,-74.3908,CHATHAM 0.6 NW,12,10,83.33,0.0,Coastal,2,0,0.0,True,41.66,Sandy,Before
US1NJMS0042,40.8398,-74.5432,RANDOLPH TWP 2.0 E,12,6,50.0,0.0,Coastal,6,0,0.0,True,25.0,Sandy,Before
US1NJMS0049,40.778,-74.3992,FLORHAM PARK 0.2 WNW,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJMS0051,40.8759,-74.6304,ROXBURY TWP 1.2 ESE,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJMS0054,40.8675,-74.7536,MOUNT OLIVE TWP 0.6 W,12,12,100.0,5.955662675686663,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJOC0001,40.0936,-74.103,BRICK TWP 2.4 N,12,2,16.67,0.0,Coastal,10,1,10.0,False,13.34,Sandy,Before
US1NJOC0004,39.5907,-74.3484,LITTLE EGG HARBOR TWP 0.4 SSW,12,12,100.0,16.090455513520514,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJOC0006,40.0797,-74.0989,BRICK TWP 1.5 NNE,12,0,0.0,0.0,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NJOC0008,39.9847,-74.0726,LAVALLETTE 1.1 N,12,1,8.33,3.6140377785604714,Coastal,11,1,9.09,False,8.71,Sandy,Before
US1NJOC0009,39.9496,-74.1363,TOMS RIVER TWP 3.1 SSE,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJOC0012,39.7287,-74.2894,STAFFORD TWP 2.1 NW,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJOC0013,40.0878,-74.052,POINT PLEASANT BEACH 0.5 SW,12,0,0.0,0.0,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NJOC0017,39.8626,-74.141,LACEY TWP 6.3 E,12,0,0.0,2.404143527292562,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJOC0019,39.9409,-74.1749,PINE BEACH 0.4 NW,12,8,66.67,0.0,Coastal,4,0,0.0,True,33.34,Sandy,Before
US1NJOC0021,39.954,-74.0779,ORTLEY BEACH 0.3 W,12,12,100.0,3.3921231078811886,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJOC0024,39.9331,-74.1455,BERKELEY TWP 2.9 ENE,12,2,16.67,0.0,Coastal,10,1,10.0,False,13.34,Sandy,Before
US1NJOC0033,40.1535,-74.3859,JACKSON TWP 4.1 NNW,12,8,66.67,11.811220648456922,Coastal,4,0,0.0,True,33.34,Sandy,Before
US1NJOC0034,40.128,-74.293,JACKSON TWP 2.4 NE,12,3,25.0,1.3995561214064987,Coastal,9,3,33.33,True,29.16,Sandy,Before
US1NJOC0035,39.9614,-74.1521,TOMS RIVER TWP 1.5 SE,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJOC0036,39.6747,-74.3483,LITTLE EGG HARBOR TWP 5.4 N,12,0,0.0,7.1896984515151185,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJOC0038,40.1245,-74.1035,BRICK TWP 3.5 N,12,6,50.0,0.0,Coastal,6,1,16.67,True,33.34,Sandy,Before
US1NJOC0039,39.7372,-74.2855,STAFFORD TWP 2.5 NNW,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJOC0040,40.1181,-74.3972,JACKSON TWP 2.5 WNW,12,1,8.33,10.350068739871922,Coastal,11,3,27.27,True,17.8,Sandy,Before
US1NJOC0042,39.9028,-74.2064,BERKELEY TWP 1.3 SSW,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJOC0049,40.1018,-74.2757,JACKSON TWP 4.3 E,12,10,83.33,1.109119507576115,Coastal,2,0,0.0,True,41.66,Sandy,Before
US1NJOC0051,39.735,-74.2525,STAFFORD TWP 2.2 NNE,12,0,0.0,0.9286306535640626,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJPS0004,40.9713,-74.1856,NORTH HALEDON 0.6 N,12,3,25.0,0.0,Coastal,9,1,11.11,False,18.06,Sandy,Before
US1NJPS0005,40.9517,-74.1573,HAWTHORNE 0.4 S,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJPS0010,41.1107,-74.2575,RINGWOOD 1.0 ENE,12,12,100.0,8.043027586027772,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJPS0012,40.8796,-74.227,LITTLE FALLS TWP 0.5 WNW,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJPS0013,41.1705,-74.3293,WEST MILFORD TWP 5.5 NE,12,7,58.33,17.926483357047367,Coastal,5,0,0.0,True,29.16,Sandy,Before
US1NJPS0014,40.9436,-74.1523,HAWTHORNE 1.0 SSE,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJPS0015,40.9369,-74.2515,WAYNE TWP 0.8 SSW,12,9,75.0,0.0,Coastal,3,0,0.0,True,37.5,Sandy,Before
US1NJPS0016,41.141,-74.3536,WEST MILFORD TWP 3.2 NE,12,0,0.0,15.004812817026624,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJPS0017,40.8918,-74.196,WOODLAND PARK 0.1 NW,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJPS0018,40.9163,-74.2005,PATERSON 2.0 W,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJPS0019,41.0351,-74.2892,WANAQUE 0.6 S,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJPS0021,41.0739,-74.368,WEST MILFORD TWP 2.5 SSE,12,9,75.0,5.607704343916496,Coastal,3,0,0.0,True,37.5,Sandy,Before
US1NJPS0022,41.0653,-74.2571,RINGWOOD 3.0 SSE,12,1,8.33,2.979551744574352,Coastal,11,1,9.09,False,8.71,Sandy,Before
US1NJSL0002,39.6561,-75.3338,WOODSTOWN 0.6 NW,12,0,0.0,14.858687053939196,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NJSL0003,39.5137,-75.1363,PITTSGROVE TWP 1.9 S,12,2,16.67,5.220791419128351,Coastal,10,1,10.0,False,13.34,Sandy,Before
US1NJSM0001,40.4726,-74.5904,HILLSBOROUGH TWP 4.7 ESE,12,0,0.0,3.070003193381147,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJSM0002,40.6831,-74.5524,BERNARDS TWP 0.9 ENE,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJSM0003,40.493,-74.5175,FRANKLIN TWP 2.1 ENE,12,7,58.33,0.0,Coastal,5,0,0.0,True,29.16,Sandy,Before
US1NJSM0004,40.6834,-74.5731,BERNARDS TWP 0.6 NNW,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJSM0005,40.6262,-74.6535,BRIDGEWATER TWP 3.3 NW,12,0,0.0,0.0,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NJSM0007,40.5266,-74.5792,FRANKLIN TWP 4.5 NW,12,12,100.0,0.786676722974046,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJSM0009,40.5937,-74.6434,BRIDGEWATER TWP 1.9 W,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJSM0011,40.6563,-74.6305,BEDMINSTER TWP 2.9 ESE,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJSM0012,40.5006,-74.4875,FRANKLIN TWP 3.8 ENE,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJSM0013,40.5704,-74.6053,SOMERVILLE 0.2 ENE,12,3,25.0,0.0,Coastal,9,0,0.0,False,12.5,Sandy,Before
US1NJSM0015,40.5017,-74.6671,HILLSBOROUGH TWP 0.4 ENE,12,4,33.33,0.0,Coastal,8,0,0.0,True,16.66,Sandy,Before
US1NJSM0020,40.431,-74.6548,MONTGOMERY TWP 1.3 ENE,12,3,25.0,2.3642232251272444,Coastal,9,0,0.0,False,12.5,Sandy,Before
US1NJSM0021,40.4552,-74.6361,MONTGOMERY TWP 3.0 NE,12,0,0.0,4.3262624455281,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJSM0022,40.3936,-74.6773,MONTGOMERY TWP 2.3 S,12,7,58.33,0.0,Coastal,5,0,0.0,True,29.16,Sandy,Before
US1NJSM0023,40.4511,-74.6699,MONTGOMERY TWP 1.8 NNE,12,0,0.0,3.9924134210819924,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJSM0027,40.5138,-74.6739,HILLSBOROUGH TWP 1.0 N,12,4,33.33,0.0,Coastal,8,0,0.0,True,16.66,Sandy,Before
US1NJSM0030,40.683,-74.5777,BERNARDS TWP 0.7 NW,12,4,33.33,0.0,Coastal,8,0,0.0,True,16.66,Sandy,Before
US1NJSM0031,40.7343,-74.6478,PEAPACK-GLADSTONE 1.3 NNE,12,2,16.67,7.28214653678533,Coastal,10,0,0.0,False,8.34,Sandy,Before
US1NJSM0033,40.5247,-74.7029,HILLSBOROUGH TWP 2.4 NW,12,1,8.33,2.5917448897346462,Coastal,11,0,0.0,False,4.16,Sandy,Before
US1NJSM0034,40.5733,-74.5908,BRIDGEWATER TWP 1.6 SSE,12,1,8.33,0.0,Coastal,11,0,0.0,False,4.16,Sandy,Before
US1NJSM0068,40.5426,-74.6006,MANVILLE 0.6 W,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJSS0001,41.0197,-74.7611,ANDOVER TWP 1.7 W,12,0,0.0,12.811930591152445,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJSS0003,41.2215,-74.488,VERNON TWP 1.7 N,12,11,91.67,30.385985307278176,Coastal,1,0,0.0,True,45.84,Sandy,Before
US1NJSS0007,41.089,-74.5399,HARDYSTON TWP 3.2 SE,12,0,0.0,17.89735522172225,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NJSS0009,41.0813,-74.7464,NEWTON 1.9 N,12,12,100.0,21.139678452095588,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJSS0017,41.2929,-74.6176,WANTAGE TWP 3.5 N,12,12,100.0,29.855274243243702,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJSS0020,41.2288,-74.6059,WANTAGE TWP 1.5 SE,12,0,0.0,36.68865425581435,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NJSS0022,41.2122,-74.5222,VERNON TWP 2.2 WNW,12,7,58.33,30.94186800967951,Coastal,5,0,0.0,True,29.16,Sandy,Before
US1NJSS0023,41.0524,-74.5559,SPARTA TWP 3.7 E,12,12,100.0,12.345742298988814,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJSS0026,41.1569,-74.6348,LAFAYETTE TWP 3.6 NE,12,12,100.0,28.65830118143357,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJSS0027,41.0609,-74.7564,NEWTON 0.5 NNW,12,1,8.33,18.59005822975315,Coastal,11,2,18.18,False,13.26,Sandy,Before
US1NJSS0028,41.3037,-74.7808,MONTAGUE TWP 2.7 WNW,12,0,0.0,43.486471677738976,Coastal,12,2,16.67,False,8.34,Sandy,Before
US1NJUN0003,40.6412,-74.2726,LINDEN 2.2 NW,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJUN0007,40.6606,-74.3287,WESTFIELD 1.0 NE,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJUN0010,40.6945,-74.3898,NEW PROVIDENCE 0.8 ESE,12,7,58.33,0.0,Coastal,5,0,0.0,True,29.16,Sandy,Before
US1NJWR0001,40.6554,-75.1167,GREENWICH TWP 1.6 S,12,0,0.0,6.857738462469439,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJWR0002,40.8549,-74.9815,LIBERTY TWP 1.7 WSW,12,0,0.0,28.09807670786444,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJWR0004,40.9611,-74.97,BLAIRSTOWN TWP 2.0 SE,12,0,0.0,22.95166973343394,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJWR0005,40.8515,-74.8403,HACKETTSTOWN 0.8 W,12,7,58.33,14.901520319042339,Coastal,5,0,0.0,True,29.16,Sandy,Before
US1NJWR0006,40.9412,-74.8428,ALLAMUCHY TWP 1.7 NNW,12,1,8.33,10.97112626145143,Coastal,11,1,9.09,False,8.71,Sandy,Before
US1NJWR0007,40.8522,-74.9494,LIBERTY TWP 1.0 S,12,1,8.33,24.97535829562574,Coastal,11,0,0.0,False,4.16,Sandy,Before
US1NJWR0008,40.9408,-74.9385,BLAIRSTOWN TWP 4.1 SE,12,0,0.0,21.485531847753634,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJWR0012,40.7103,-74.9942,FRANKLIN TWP 2.9 E,12,12,100.0,19.698958302884687,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NJWR0017,40.8234,-74.9578,MANSFIELD TWP 2.6 WNW,12,6,50.0,27.846550127629126,Coastal,6,0,0.0,True,25.0,Sandy,Before
US1NJWR0018,40.8902,-75.0318,KNOWLTON TWP 3.2 SSE,12,7,58.33,21.881617303310396,Coastal,5,0,0.0,True,29.16,Sandy,Before
US1NJWR0020,40.8014,-74.9978,OXFORD TWP 0.6 SSW,12,1,8.33,24.023490823703597,Coastal,11,0,0.0,False,4.16,Sandy,Before
US1NJWR0021,40.7623,-74.9719,WASHINGTON 0.6 ENE,12,0,0.0,24.214549838651248,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJWR0022,41.0238,-74.9212,HARDWICK TWP 3.6 E,12,0,0.0,24.06129180210893,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJWR0023,40.7964,-75.0447,WHITE TWP 1.7 S,12,0,0.0,19.33387155141417,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NJWR0024,40.9784,-75.0329,BLAIRSTOWN TWP 1.8 W,12,12,100.0,15.53502333125667,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYCB0001,42.1335,-73.7679,HUDSON 8.2 S,12,0,0.0,30.72214063655773,Coastal,12,2,16.67,False,8.34,Sandy,Before
US1NYCB0023,42.3559,-73.6084,CHATHAM 0.7 SW,12,12,100.0,37.855322684948135,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYDL0005,42.3003,-74.9026,DELHI 1.5 NNE,12,0,0.0,106.94558677725152,Rural,12,2,16.67,False,8.34,Sandy,Before
US1NYDL0008,42.1496,-74.6189,MARGARETVILLE 1.7 ENE,12,12,100.0,69.46460644132164,Rural,0,0,0.0,True,50.0,Sandy,Before
US1NYDL0009,42.1792,-74.9167,ANDES 6.8 W,12,0,0.0,102.32956933052154,Rural,12,1,8.33,False,4.16,Sandy,Before
US1NYDL0016,41.9511,-75.3024,HANCOCK 1.0 W,12,9,75.0,64.09915716347251,Rural,3,1,33.33,True,54.16,Sandy,Before
US1NYDL0022,42.3442,-74.7317,SOUTH KORTRIGHT 0.8 W,12,0,0.0,93.97762460161105,Rural,12,1,8.33,False,4.16,Sandy,Before
US1NYDT0001,41.616,-73.8033,HILLSIDE LAKE 0.3 WNW,12,12,100.0,9.9270540202905,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYDT0002,41.6634,-73.8419,POUGHKEEPSIE 4.7 ESE,12,11,91.67,4.843346798249696,Coastal,1,0,0.0,True,45.84,Sandy,Before
US1NYDT0004,41.5535,-73.7863,HOPEWELL JUNCTION 2.4 SSE,12,1,8.33,11.599469212652444,Coastal,11,1,9.09,False,8.71,Sandy,Before
US1NYDT0005,41.588,-73.8922,WAPPINGERS FALLS 1.6 ESE,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NYDT0007,41.7887,-73.9356,HYDE PARK 1.5 W,12,12,100.0,7.98889723392345,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYDT0008,41.7523,-73.6488,MILLBROOK 3.2 SE,12,7,58.33,27.666904425744434,Coastal,5,0,0.0,True,29.16,Sandy,Before
US1NYDT0009,41.9231,-73.9021,RHINEBECK 0.5 SE,12,12,100.0,8.293967205443073,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYGR0005,42.4429,-73.7866,NEW BALTIMORE 0.2 SE,12,5,41.67,24.276662027209582,Coastal,7,0,0.0,True,20.84,Sandy,Before
US1NYGR0006,42.3605,-73.9835,FREEHOLD 3.4 E,12,0,0.0,44.231972720854245,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NYNS0006,40.7245,-73.5086,LEVITTOWN 0.2 E,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYNS0007,40.723,-73.711,FLORAL PARK 0.4 W,12,4,33.33,0.0,Coastal,8,1,12.5,True,22.92,Sandy,Before
US1NYOR0002,41.4469,-74.0214,CORNWALL ON HUDSON 0.6 NNW,12,12,100.0,1.567748536866307,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYOR0004,41.2684,-74.416,WARWICK 3.2 WNW,12,10,83.33,24.87799205666496,Coastal,2,0,0.0,True,41.66,Sandy,Before
US1NYOR0006,41.3014,-74.167,MONROE 1.7 SE,12,0,0.0,17.786738758292785,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYOT0008,42.3235,-75.3643,SIDNEY 2.1 NE,12,12,100.0,61.298059807411434,Rural,0,0,0.0,True,50.0,Sandy,Before
US1NYPT0001,41.4969,-73.7017,CARMEL HAMLET 5.8 N,12,9,75.0,22.430682777525007,Coastal,3,1,33.33,True,54.16,Sandy,Before
US1NYPT0002,41.4807,-73.8911,BEACON 4.2 ESE,12,0,0.0,9.250145682285634,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYPT0004,41.497,-73.8369,COLD SPRING 8.1 NE,12,0,0.0,12.311994307629778,Coastal,12,2,16.67,False,8.34,Sandy,Before
US1NYQN0002,40.7145,-73.8819,MIDDLE VILLAGE 0.5 SW,12,9,75.0,0.0,Coastal,3,0,0.0,True,37.5,Sandy,Before
US1NYRC0001,40.5421,-74.1476,STATEN ISLAND 4.5 SSE,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYRC0002,40.5674,-74.1327,STATEN ISLAND 1.4 SE,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NYRL0003,41.0955,-74.0099,NANUET 0.3 E,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYRL0004,41.1394,-74.0457,SPRING VALLEY 1.7 N,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYSF0002,40.93,-72.67,RIVERHEAD 1.3 SSE,12,0,0.0,24.98156545895806,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYSF0003,40.8806,-72.9292,MIDDLE ISLAND 0.8 ESE,12,0,0.0,0.0,Coastal,12,2,16.67,False,8.34,Sandy,Before
US1NYSF0007,40.9364,-72.5778,JAMESPORT 0.6 SSW,12,0,0.0,34.06261044783909,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYSF0016,40.9234,-73.3305,NORTHPORT 1.6 NNE,12,0,0.0,0.0,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYSF0017,40.7351,-73.2212,ISLIP 0.2 NW,12,0,0.0,0.0,Coastal,12,3,25.0,True,12.5,Sandy,Before
US1NYSF0018,40.9299,-72.8988,SHOREHAM 1.8 SSE,12,5,41.67,5.2570571698161555,Coastal,7,2,28.57,True,35.12,Sandy,Before
US1NYSF0019,40.8123,-72.7718,EAST MORICHES 0.6 WNW,12,0,0.0,7.4835720478241505,Coastal,12,2,16.67,False,8.34,Sandy,Before
US1NYSF0024,40.7982,-73.15,RONKONKOMA 1.4 WSW,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYSF0030,40.9562,-72.9197,ROCKY POINT 2.0 N,12,12,100.0,1.4778342194091927,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYSF0049,40.7326,-73.0807,SAYVILLE 1.0 SSE,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYSF0060,40.7507,-73.028,BLUE POINT 0.4 E,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYSV0005,41.6326,-74.5604,ROCK HILL 2.0 NE,12,0,0.0,27.24892215433234,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYSV0006,41.85,-75.1333,LONG EDDY,12,1,8.33,75.8844467828102,Rural,11,1,9.09,False,8.71,Sandy,Before
US1NYSV0007,41.5998,-74.9828,NARROWSBURG 4.1 ESE,12,12,100.0,62.74694403945418,Rural,0,0,0.0,True,50.0,Sandy,Before
US1NYSV0008,41.5739,-74.4871,WURTSBORO 0.2 SSW,12,0,0.0,15.638154085118543,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYSV0009,41.6501,-74.5884,GLEN WILD 0.3 SSW,12,8,66.67,31.140106668292646,Coastal,4,0,0.0,True,33.34,Sandy,Before
US1NYUL0001,41.9286,-74.0195,KINGSTON 1.1 W,12,0,0.0,0.0,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYUL0002,42.0204,-74.0977,WOODSTOCK 1.4 SSE,12,9,75.0,8.404869205431897,Coastal,3,0,0.0,True,37.5,Sandy,Before
US1NYUL0003,41.8809,-74.0574,ROSENDALE VILLAGE 2.4 NNE,12,0,0.0,6.698023680290033,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1NYUL0004,42.0181,-74.0151,RUBY 0.5 NE,12,1,8.33,2.341310852480121,Coastal,11,1,9.09,False,8.71,Sandy,Before
US1NYUL0006,41.714,-74.0866,NEW PALTZ 2.4 S,12,0,0.0,13.204733168808168,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYUL0008,41.9162,-74.1832,STONE RIDGE 4.9 NNW,12,10,83.33,14.25169814828195,Coastal,2,0,0.0,True,41.66,Sandy,Before
US1NYUL0009,41.6267,-73.9941,MARLBORO 1.9 NNW,12,0,0.0,3.29701379864951,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYUL0029,41.7149,-73.9684,HIGHLAND 0.2 SW,12,12,100.0,0.4674801497609632,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYWC0003,41.0639,-73.7722,WHITE PLAINS 3.1 NNW,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1NYWC0006,41.3003,-73.57,SOUTH SALEM 2.1 NW,12,0,0.0,12.783895319232172,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYWC0007,41.2649,-73.7899,YORKTOWN HEIGHTS 0.6 SW,12,0,0.0,7.349625309651747,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1NYWC0009,40.904,-73.777,NEW ROCHELLE 1.3 S,12,7,58.33,0.0,Coastal,5,1,20.0,True,39.16,Sandy,Before
US1PABK0004,40.4105,-75.4427,PENNSBURG 3.0 ENE,12,1,8.33,9.429130666061981,Coastal,11,0,0.0,False,4.16,Sandy,Before
US1PABK0005,40.3483,-75.2862,PERKASIE 1.6 SSE,12,2,16.67,0.11997416318021914,Coastal,10,2,20.0,True,18.34,Sandy,Before
US1PABK0012,40.2148,-74.9888,RICHBORO 1.1 SE,12,11,91.67,0.0,Coastal,1,0,0.0,True,45.84,Sandy,Before
US1PABK0013,40.1499,-74.9333,PENNDEL 1.1 WSW,12,3,25.0,0.0,Coastal,9,0,0.0,False,12.5,Sandy,Before
US1PABK0014,40.2366,-74.9213,NEWTOWN 0.8 NE,12,0,0.0,0.0,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1PABK0015,40.2893,-75.0931,FURLONG 0.7 SW,12,0,0.0,1.0548735170956596,Coastal,12,3,25.0,True,12.5,Sandy,Before
US1PABK0018,40.2092,-74.886,LANGHORNE 2.8 NE,12,3,25.0,0.0,Coastal,9,0,0.0,False,12.5,Sandy,Before
US1PABK0026,40.307,-75.1982,DOYLESTOWN 3.7 W,12,0,0.0,0.6288184943217784,Coastal,12,0,0.0,False,0.0,Sandy,Before
US1PABK0030,40.1783,-74.9108,LANGHORNE 0.5 E,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1PACB0015,40.8283,-75.4889,CHAPMAN 6.6 NW,12,3,25.0,1.959635699822573,Coastal,9,0,0.0,False,12.5,Sandy,Before
US1PACH0018,40.0324,-75.4935,MALVERN 1.1 E,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
US1PADL0003,39.8962,-75.3619,NETHER PROVIDENCE TOWNSHIP 0.4,12,0,0.0,0.0,Coastal,12,1,8.33,False,4.16,Sandy,Before
US1PADL0005,40.0589,-75.3706,RADNOR TOWNSHIP 2.1 N,12,12,100.0,0.0,Coastal,0,0,0.0,True,50.0,Sandy,Before
