ID,LAT,LON,NAME
USC00223107,32.36,-89.4208,FOREST
USC00223340,32.9267,-88.8536,GHOLSON 8 W
USC00223441,31.17,-91.0258,GLOSTER
USC00223516,32.5008,-89.9256,GOSHEN SPRINGS 3 NW
USC00223605,33.3592,-91.06,GREENVILLE
USC00223667,30.4542,-89.125,GULFPORT 3NW
USC00223671,30.3772,-89.1228,GULFPORT NAVAL CTR
USC00223887,31.2547,-89.3392,HATTIESBURG 5SW
USC00223920,31.8328,-90.4542,HAZLEHURST 5 SW
USC00224470,32.2964,-90.2092,JACKSON STATE
USC00224702,32.7247,-88.6631,KIPLING 4 NNW
USC00224776,33.0583,-89.5797,KOSCIUSKO
USC00224939,31.6756,-89.1236,LAUREL
USC00224966,31.1481,-88.6567,LEAKESVILLE 6 WSW
USC00225020,33.4789,-90.8436,LELAND 5 NE
USC00225062,33.1228,-90.0517,LEXINGTON
USC00225070,31.1658,-90.8178,LIBERTY
USC00225247,33.1356,-89.0711,LOUISVILLE
USC00225361,33.1544,-88.5586,MACON 3N
USC00225611,31.1917,-90.5147,MCCOMB 6SW (PERCY QUINN)
USC00225704,31.4664,-90.8853,MEADVILLE
USC00225943,31.8375,-89.5975,MIZE 3SW
USC00225987,31.5519,-90.1058,MONTICELLO
USC00225989,31.5519,-90.1058,MONTICELLO 2
USC00226009,33.4517,-90.5097,MOORHEAD
USC00226177,31.5889,-91.3408,NATCHEZ
USC00226294,32.9369,-89.7594,NEWPORT
USC00226308,32.3378,-89.0817,NEWTON EXP STN
USC00226476,32.2061,-90.5133,OAKLEY EXP STN
USC00226484,30.4106,-88.7883,OCEAN SPRINGS
USC00226513,32.4758,-88.8111,OKATIBBEE RSVR
USC00226638,32.0339,-88.71,P HARRISON ARCHUSA
USC00226640,31.6817,-89.3364,P HARRISON BIG CK WP
USC00226642,31.7522,-89.7286,P HARRISON DRY CK WP
USC00226643,32.2286,-88.8206,P HARRISON DUNNS FALLS
USC00226644,32.4031,-89.1531,P HARRISON TURKEY WP
USC00226718,30.3961,-88.4781,PASCAGOULA 3 NE
USC00226750,32.0308,-89.0356,PAULDING
USC00226894,32.7692,-89.1303,PHILA 1 WSW
USC00226921,30.5364,-89.705,PICAYUNE
USC00226924,30.6522,-89.6522,PICAYUNE 4NE
USC00226926,32.8864,-89.9775,PICKENS
USC00227128,30.8408,-89.5453,POPLARVILLE EXP STN
USC00227132,31.985,-90.9719,PORT GIBSON 1 NE
USC00227172,31.5867,-89.8819,PRENTISS
USC00227220,31.1775,-89.4156,PURVIS 2N
USC00227252,32.0706,-88.7189,QUITMAN 2 NNE
USC00227276,32.1433,-89.5525,RALEIGH 6N
USC00227444,31.3656,-88.9322,RICHTON 1 N
USC00227560,32.8978,-90.8853,ROLLING FK
USC00227595,32.3975,-90.0647,ROSS BARNETT RESERVR
USC00227831,32.5861,-90.6261,SATARTIA 8 SW
USC00227840,30.6264,-89.055,SAUCIER EXP FOREST
USC00228053,31.8597,-88.6953,SHUBUTA
USC00228374,33.4692,-88.7822,STATE UNIV
USC00228413,30.3678,-89.4544,STENNIS-DIAMONDHEAD
USC00228445,33.4311,-90.9108,STONEVILLE EXP STN
USC00228556,31.4222,-89.5386,SUMRALL
USC00228899,32.4686,-88.6083,TOPTON 2
USC00229048,31.08,-90.0603,TYLERTOWN 5ESE
USC00229072,31.6819,-90.7831,UNION CHURCH
USC00229114,33.3253,-89.7539,VAIDEN 1 SSW
USC00229157,30.4856,-88.6547,VANCLEAVE
USC00229230,32.385,-90.8753,VICKSBURG CITY
USC00229326,32.5972,-89.4606,WALNUT GROVE
USC00229426,30.2947,-89.3831,WAVELAND
USC00229439,31.6772,-88.6708,WAYNESBORO 2 W
USC00229597,32.0844,-89.7056,WHITE OAK 2 N
USC00229639,30.8528,-89.1369,WIGGINS
USC00229743,33.4844,-89.625,WINONA 5 E
USC00229793,31.0931,-91.2325,WOODVILLE 4 ESE
USC00229860,32.9028,-90.3817,YAZOO CITY 5 NNE
USC00410144,27.7283,-98.0678,ALICE
USC00410190,31.6094,-95.1342,ALTO 5 SW
USC00410202,32.4644,-97.1831,ALVARADO 4NE
USC00410204,29.3653,-95.2336,ALVIN
USC00410206,33.3867,-97.7164,ALVORD 3 N
USC00410235,29.7878,-94.6342,ANAHUAC
USC00410246,30.7578,-97.8614,ANDICE 2 SW
USC00410257,29.1572,-95.4592,ANGLETON 2 W
USC00410271,33.4414,-98.3689,ANTELOPE
USC00410297,31.8389,-97.2108,AQUILLA 1 SSE
USC00410305,28.3081,-96.8047,ARANSAS WR
USC00410337,32.7572,-97.0736,ARLINGTON SIX FLAGS
USC00410345,26.8339,-97.7078,ARMSTRONG 4SE
USC00410404,32.1633,-95.83,ATHENS
USC00410408,33.1244,-94.1661,ATLANTA
USC00410431,30.2247,-97.7328,AUSTIN 6S
USC00410433,30.4144,-97.7664,AUSTIN GREAT HILLS
USC00410436,28.3889,-96.8389,AUSTWELL
USC00410518,32.2631,-96.6369,BARDWELL DAM
USC00410569,28.9797,-95.975,BAY CITY WTR WKS
USC00410586,29.9142,-94.9908,BAYTOWN
USC00410611,30.0969,-94.0997,BEAUMONT CITY
USC00410613,30.0686,-94.2928,BEAUMONT RSCH CTR
USC00410639,28.4575,-97.7061,BEEVILLE 5 NE
USC00410655,30.0317,-96.2167,BELLVILLE 6NNE
USC00410660,29.5244,-97.685,BELMONT
USC00410690,27.5969,-98.4161,BENAVIDES #2
USC00410691,32.6475,-97.4439,BENBROOK DAM
USC00410738,30.7625,-98.0214,BERTRAM 3 ENE
USC00410805,27.5842,-97.8031,BISHOP
USC00410832,30.095,-98.4142,BLANCO
USC00411026,32.0508,-96.9661,BRANDON
USC00411035,32.6489,-98.1336,BRAZOS
USC00411045,31.1586,-96.6828,BREMOND
USC00411048,30.1592,-96.3972,BRENHAM
USC00411063,33.2064,-97.7761,BRIDGEPORT
USC00411089,31.305,-94.2703,BROADDUS
USC00411215,29.7383,-98.4522,BULVERDE
USC00411246,32.5067,-97.3444,BURLESON
USC00411250,30.7586,-98.2339,BURNET
USC00411253,30.7247,-98.3842,BURNET 9 WSW
USC00411314,30.5328,-96.7022,CALDWELL
USC00411337,28.4658,-98.3539,CALLIHAM
USC00411348,30.8458,-96.97,CAMERON
USC00411429,29.8608,-98.1958,CANYON DAM
USC00411433,29.9461,-98.3967,CANYON DAM #3
USC00411500,32.1614,-94.3397,CARTHAGE
USC00411541,30.0164,-97.4786,CEDAR CREEK 5 S
USC00411578,31.8194,-94.2528,CENTER
USC00411580,31.4683,-98.4106,CENTER CITY
USC00411596,31.2581,-95.9744,CENTERVILLE
USC00411625,32.1561,-97.9369,CHALK MTN
USC00411671,29.3092,-97.4061,CHEAPSIDE
USC00411711,31.5039,-94.3522,CHIRENO
USC00411720,28.4675,-98.2525,CHOKE CANYON DAM
USC00411800,32.3139,-97.4061,CLEBURNE
USC00411804,32.33,-97.3122,CLEBURNE 7SE
USC00411810,30.3636,-95.0839,CLEVELAND
USC00411838,29.7067,-95.6878,CLODINE
USC00411880,28.7156,-97.1742,COLETO CREEK RSVR
USC00411911,29.6989,-96.5731,COLUMBUS
